timestamp,energy_kwh,bandwidth_mbps,footfall,aqi,aqi_category,event_attendance,is_weekend
2026-02-04 09:27:03.135504,74.35,785.6,3640,81,Moderate,0,0
2026-02-04 10:27:03.135504,79.4,843.2,3659,69,Moderate,0,0
2026-02-04 11:27:03.135504,86.62,910.6,3956,55,Moderate,0,0
2026-02-04 12:27:03.135504,92.61,1002.2,3857,62,Moderate,0,0
2026-02-04 13:27:03.135504,88.73,956.2,4272,61,Moderate,0,0
2026-02-04 14:27:03.135504,96.74,995.4,4075,48,Good,0,0
2026-02-04 15:27:03.135504,85.51,899.2,3967,53,Moderate,0,0
2026-02-04 16:27:03.135504,82.44,820.8,3493,71,Moderate,225,0
2026-02-04 17:27:03.135504,77.69,741.2,3323,76,Moderate,221,0
2026-02-04 18:27:03.135504,72.99,593.8,3411,68,Moderate,172,0
2026-02-04 19:27:03.135504,25.77,585.3,1527,68,Moderate,234,0
2026-02-04 20:27:03.135504,21.45,613.8,1262,48,Good,0,0
2026-02-04 21:27:03.135504,26.38,660.4,1550,28,Good,0,0
2026-02-04 22:27:03.135504,21.92,606.6,1539,53,Moderate,0,0
2026-02-04 23:27:03.135504,21.24,593.7,211,21,Good,0,0
2026-02-05 00:27:03.135504,22.6,145.9,220,29,Good,0,0
2026-02-05 01:27:03.135504,27.09,139.1,188,31,Good,0,0
2026-02-05 02:27:03.135504,27.63,115.8,216,25,Good,0,0
2026-02-05 03:27:03.135504,29.94,140.4,198,20,Good,0,0
2026-02-05 04:27:03.135504,27.28,146.1,185,20,Good,0,0
2026-02-05 05:27:03.135504,26.99,136.6,186,28,Good,0,0
2026-02-05 06:27:03.135504,25.98,129.0,221,38,Good,0,0
2026-02-05 07:27:03.135504,25.39,163.8,202,28,Good,0,0
2026-02-05 08:27:03.135504,69.17,136.1,2824,73,Moderate,0,0
2026-02-05 09:27:03.135504,80.42,856.2,3148,76,Moderate,0,0
2026-02-05 10:27:03.135504,84.64,852.1,3405,69,Moderate,0,0
2026-02-05 11:27:03.135504,85.2,846.0,4459,45,Good,0,0
2026-02-05 12:27:03.135504,84.42,1011.4,4127,46,Good,0,0
2026-02-05 13:27:03.135504,85.03,985.6,3853,55,Moderate,0,0
2026-02-05 14:27:03.135504,88.89,1033.9,3371,66,Moderate,0,0
2026-02-05 15:27:03.135504,90.69,954.4,4084,55,Moderate,0,0
2026-02-05 16:27:03.135504,83.93,915.6,3809,44,Good,0,0
2026-02-05 17:27:03.135504,74.81,813.8,3360,87,Moderate,0,0
2026-02-05 18:27:03.135504,65.12,615.0,2691,88,Moderate,0,0
2026-02-05 19:27:03.135504,25.92,621.4,1564,76,Moderate,0,0
2026-02-05 20:27:03.135504,28.88,609.0,1382,50,Good,0,0
2026-02-05 21:27:03.135504,24.67,567.7,1504,21,Good,0,0
2026-02-05 22:27:03.135504,24.37,546.1,1501,35,Good,0,0
2026-02-05 23:27:03.135504,25.97,584.1,219,34,Good,0,0
2026-02-06 00:27:03.135504,22.21,132.8,208,34,Good,0,0
2026-02-06 01:27:03.135504,26.05,153.3,197,29,Good,0,0
2026-02-06 02:27:03.135504,23.65,154.5,194,31,Good,0,0
2026-02-06 03:27:03.135504,22.78,144.4,224,20,Good,0,0
2026-02-06 04:27:03.135504,24.04,167.0,198,31,Good,0,0
2026-02-06 05:27:03.135504,26.53,126.8,186,25,Good,0,0
2026-02-06 06:27:03.135504,19.6,196.0,207,27,Good,0,0
2026-02-06 07:27:03.135504,27.2,161.4,189,31,Good,0,0
2026-02-06 08:27:03.135504,70.02,175.7,2920,76,Moderate,0,0
2026-02-06 09:27:03.135504,77.21,772.6,3240,67,Moderate,0,0
2026-02-06 10:27:03.135504,85.18,848.8,3811,69,Moderate,0,0
2026-02-06 11:27:03.135504,79.84,964.9,3574,54,Moderate,0,0
2026-02-06 12:27:03.135504,86.8,978.5,3543,53,Moderate,0,0
2026-02-06 13:27:03.135504,86.66,968.2,4261,63,Moderate,0,0
2026-02-06 14:27:03.135504,89.77,971.7,4044,62,Moderate,0,0
2026-02-06 15:27:03.135504,82.37,993.4,3582,39,Good,0,0
2026-02-06 16:27:03.135504,78.79,907.3,3828,48,Good,295,0
2026-02-06 17:27:03.135504,81.67,711.8,3368,73,Moderate,217,0
2026-02-06 18:27:03.135504,78.19,619.1,2809,86,Moderate,187,0
2026-02-06 19:27:03.135504,19.8,656.3,1451,73,Moderate,242,0
2026-02-06 20:27:03.135504,23.66,591.1,1581,38,Good,0,0
2026-02-06 21:27:03.135504,25.78,589.5,1528,36,Good,0,0
2026-02-06 22:27:03.135504,26.6,588.7,1324,30,Good,0,0
2026-02-06 23:27:03.135504,28.9,614.7,180,24,Good,0,0
2026-02-07 00:27:03.135504,19.72,236.2,102,22,Good,0,1
2026-02-07 01:27:03.135504,22.7,243.3,97,20,Good,0,1
2026-02-07 02:27:03.135504,19.11,210.3,114,23,Good,0,1
2026-02-07 03:27:03.135504,18.68,167.6,112,23,Good,0,1
2026-02-07 04:27:03.135504,15.58,238.4,102,39,Good,0,1
2026-02-07 05:27:03.135504,23.57,158.3,102,29,Good,0,1
2026-02-07 06:27:03.135504,27.86,213.0,109,35,Good,0,1
2026-02-07 07:27:03.135504,30.87,203.3,85,35,Good,0,1
2026-02-07 08:27:03.135504,38.24,156.7,114,68,Moderate,0,1
2026-02-07 09:27:03.135504,38.91,216.1,99,80,Moderate,0,1
2026-02-07 10:27:03.135504,37.87,184.2,449,75,Moderate,0,1
2026-02-07 11:27:03.135504,34.53,215.0,488,36,Good,0,1
2026-02-07 12:27:03.135504,44.45,179.2,527,45,Good,0,1
2026-02-07 13:27:03.135504,37.34,152.7,482,59,Moderate,0,1
2026-02-07 14:27:03.135504,38.81,175.7,538,43,Good,0,1
2026-02-07 15:27:03.135504,35.69,200.9,469,56,Moderate,0,1
2026-02-07 16:27:03.135504,42.4,233.9,518,68,Moderate,0,1
2026-02-07 17:27:03.135504,32.36,181.1,98,83,Moderate,0,1
2026-02-07 18:27:03.135504,35.11,246.1,89,69,Moderate,236,1
2026-02-07 19:27:03.135504,24.08,160.5,112,89,Moderate,289,1
2026-02-07 20:27:03.135504,18.02,165.8,111,37,Good,174,1
2026-02-07 21:27:03.135504,19.73,177.3,97,51,Moderate,193,1
2026-02-07 22:27:03.135504,19.5,172.1,99,35,Good,0,1
2026-02-07 23:27:03.135504,16.76,199.1,98,40,Good,0,1
2026-02-08 00:27:03.135504,21.7,200.7,107,30,Good,0,1
2026-02-08 01:27:03.135504,24.54,164.0,89,29,Good,0,1
2026-02-08 02:27:03.135504,20.91,166.7,103,34,Good,0,1
2026-02-08 03:27:03.135504,19.98,166.1,109,29,Good,0,1
2026-02-08 04:27:03.135504,19.52,187.7,104,27,Good,0,1
2026-02-08 05:27:03.135504,18.6,220.9,87,32,Good,0,1
2026-02-08 06:27:03.135504,29.47,155.7,103,26,Good,0,1
2026-02-08 07:27:03.135504,30.66,204.0,94,44,Good,0,1
2026-02-08 08:27:03.135504,38.25,239.7,96,68,Moderate,0,1
2026-02-08 09:27:03.135504,35.08,181.9,107,68,Moderate,0,1
2026-02-08 10:27:03.135504,34.2,208.6,568,72,Moderate,0,1
2026-02-08 11:27:03.135504,37.6,240.4,523,48,Good,0,1
2026-02-08 12:27:03.135504,46.98,164.7,514,66,Moderate,0,1
2026-02-08 13:27:03.135504,41.45,197.3,525,50,Good,0,1
2026-02-08 14:27:03.135504,39.8,213.7,539,65,Moderate,0,1
2026-02-08 15:27:03.135504,34.0,196.0,474,52,Moderate,0,1
2026-02-08 16:27:03.135504,35.67,199.8,466,57,Moderate,0,1
2026-02-08 17:27:03.135504,29.78,219.0,91,57,Moderate,0,1
2026-02-08 18:27:03.135504,29.87,237.3,96,84,Moderate,0,1
2026-02-08 19:27:03.135504,21.07,230.2,98,73,Moderate,0,1
2026-02-08 20:27:03.135504,18.23,188.9,97,45,Good,0,1
2026-02-08 21:27:03.135504,21.94,246.3,75,40,Good,0,1
2026-02-08 22:27:03.135504,18.44,215.7,102,32,Good,0,1
2026-02-08 23:27:03.135504,20.04,219.0,86,29,Good,0,1
2026-02-09 00:27:03.135504,29.48,157.2,207,24,Good,0,0
2026-02-09 01:27:03.135504,24.2,167.5,186,34,Good,0,0
2026-02-09 02:27:03.135504,24.19,137.5,231,24,Good,0,0
2026-02-09 03:27:03.135504,26.29,136.0,198,32,Good,0,0
2026-02-09 04:27:03.135504,28.51,156.9,203,26,Good,0,0
2026-02-09 05:27:03.135504,26.5,156.6,194,41,Good,0,0
2026-02-09 06:27:03.135504,23.31,124.8,196,34,Good,0,0
2026-02-09 07:27:03.135504,22.87,146.9,194,38,Good,0,0
2026-02-09 08:27:03.135504,69.01,155.4,2490,66,Moderate,0,0
2026-02-09 09:27:03.135504,75.55,826.5,3338,57,Moderate,0,0
2026-02-09 10:27:03.135504,83.84,922.3,3496,77,Moderate,0,0
2026-02-09 11:27:03.135504,86.59,970.3,4072,60,Moderate,0,0
2026-02-09 12:27:03.135504,91.82,934.8,3948,43,Good,0,0
2026-02-09 13:27:03.135504,86.63,1026.0,4111,57,Moderate,0,0
2026-02-09 14:27:03.135504,91.06,985.3,3992,63,Moderate,0,0
2026-02-09 15:27:03.135504,82.78,939.4,3853,55,Moderate,0,0
2026-02-09 16:27:03.135504,81.0,905.8,3843,57,Moderate,0,0
2026-02-09 17:27:03.135504,73.2,881.5,3389,76,Moderate,0,0
2026-02-09 18:27:03.135504,64.8,648.7,3225,64,Moderate,0,0
2026-02-09 19:27:03.135504,27.79,614.0,1647,63,Moderate,0,0
2026-02-09 20:27:03.135504,27.89,592.1,1818,45,Good,0,0
2026-02-09 21:27:03.135504,26.37,569.3,1414,50,Good,0,0
2026-02-09 22:27:03.135504,25.62,535.1,1536,23,Good,0,0
2026-02-09 23:27:03.135504,26.7,590.6,191,36,Good,0,0
2026-02-10 00:27:03.135504,26.95,190.8,192,25,Good,0,0
2026-02-10 01:27:03.135504,25.42,152.1,194,36,Good,0,0
2026-02-10 02:27:03.135504,23.22,153.3,206,29,Good,0,0
2026-02-10 03:27:03.135504,24.29,122.4,211,20,Good,0,0
2026-02-10 04:27:03.135504,23.11,131.9,193,38,Good,0,0
2026-02-10 05:27:03.135504,20.78,110.8,214,36,Good,0,0
2026-02-10 06:27:03.135504,23.73,133.7,187,35,Good,0,0
2026-02-10 07:27:03.135504,23.24,167.1,192,35,Good,0,0
2026-02-10 08:27:03.135504,72.31,215.6,2902,56,Moderate,0,0
2026-02-10 09:27:03.135504,80.67,850.8,3350,72,Moderate,0,0
2026-02-10 10:27:03.135504,79.47,903.4,3591,79,Moderate,0,0
2026-02-10 11:27:03.135504,84.64,905.8,3274,52,Moderate,0,0
2026-02-10 12:27:03.135504,90.05,1040.1,3951,72,Moderate,0,0
2026-02-10 13:27:03.135504,87.88,1008.5,4153,53,Moderate,0,0
2026-02-10 14:27:03.135504,91.95,941.7,3099,49,Good,0,0
2026-02-10 15:27:03.135504,85.06,875.6,3546,42,Good,0,0
2026-02-10 16:27:03.135504,79.44,825.6,4178,54,Moderate,0,0
2026-02-10 17:27:03.135504,71.75,818.7,3824,89,Moderate,0,0
2026-02-10 18:27:03.135504,68.02,583.0,3886,78,Moderate,0,0
2026-02-10 19:27:03.135504,20.97,620.4,1492,66,Moderate,0,0
2026-02-10 20:27:03.135504,30.67,571.1,1230,39,Good,0,0
2026-02-10 21:27:03.135504,21.42,496.7,1614,29,Good,0,0
2026-02-10 22:27:03.135504,27.21,621.4,1281,40,Good,0,0
2026-02-10 23:27:03.135504,29.96,637.3,185,40,Good,0,0
2026-02-11 00:27:03.135504,28.69,168.9,216,20,Good,0,0
2026-02-11 01:27:03.135504,26.99,153.0,200,25,Good,0,0
2026-02-11 02:27:03.135504,24.14,152.5,224,33,Good,0,0
2026-02-11 03:27:03.135504,29.87,133.8,181,20,Good,0,0
2026-02-11 04:27:03.135504,18.62,121.1,189,20,Good,0,0
2026-02-11 05:27:03.135504,26.7,137.9,191,38,Good,0,0
2026-02-11 06:27:03.135504,21.28,100.7,189,21,Good,0,0
2026-02-11 07:27:03.135504,18.21,129.5,196,31,Good,0,0
2026-02-11 08:27:03.135504,73.47,143.7,3025,70,Moderate,0,0
2026-02-11 09:27:03.135504,79.35,708.3,3291,55,Moderate,0,0
2026-02-11 10:27:03.135504,80.47,801.6,3803,59,Moderate,0,0
2026-02-11 11:27:03.135504,85.29,952.0,3612,49,Good,0,0
2026-02-11 12:27:03.135504,89.12,1032.2,3754,51,Moderate,0,0
2026-02-11 13:27:03.135504,96.49,1010.9,3910,66,Moderate,0,0
2026-02-11 14:27:03.135504,90.05,971.0,4070,52,Moderate,0,0
2026-02-11 15:27:03.135504,88.37,890.9,3236,52,Moderate,0,0
2026-02-11 16:27:03.135504,79.06,934.5,3471,56,Moderate,257,0
2026-02-11 17:27:03.135504,77.61,758.0,3609,78,Moderate,188,0
2026-02-11 18:27:03.135504,72.17,607.7,2550,78,Moderate,188,0
2026-02-11 19:27:03.135504,22.6,585.0,1564,80,Moderate,157,0
2026-02-11 20:27:03.135504,22.64,691.8,1420,39,Good,0,0
2026-02-11 21:27:03.135504,17.0,564.5,1463,29,Good,0,0
2026-02-11 22:27:03.135504,26.45,588.9,1559,24,Good,0,0
2026-02-11 23:27:03.135504,24.45,548.3,200,28,Good,0,0
2026-02-12 00:27:03.135504,30.92,169.9,229,44,Good,0,0
2026-02-12 01:27:03.135504,27.48,135.9,169,24,Good,0,0
2026-02-12 02:27:03.135504,26.93,172.2,194,25,Good,0,0
2026-02-12 03:27:03.135504,25.54,133.0,184,20,Good,0,0
2026-02-12 04:27:03.135504,21.62,156.6,197,20,Good,0,0
2026-02-12 05:27:03.135504,28.79,162.3,203,25,Good,0,0
2026-02-12 06:27:03.135504,23.36,142.2,217,38,Good,0,0
2026-02-12 07:27:03.135504,25.2,150.3,219,42,Good,0,0
2026-02-12 08:27:03.135504,67.02,136.6,3016,75,Moderate,0,0
2026-02-12 09:27:03.135504,75.76,979.5,3194,69,Moderate,0,0
2026-02-12 10:27:03.135504,81.87,912.1,3470,71,Moderate,0,0
2026-02-12 11:27:03.135504,84.69,965.5,3615,52,Moderate,0,0
2026-02-12 12:27:03.135504,87.71,971.7,3530,42,Good,0,0
2026-02-12 13:27:03.135504,91.66,974.6,3969,60,Moderate,0,0
2026-02-12 14:27:03.135504,85.42,1039.9,4335,38,Good,0,0
2026-02-12 15:27:03.135504,86.44,898.9,3174,55,Moderate,0,0
2026-02-12 16:27:03.135504,83.27,796.8,3498,45,Good,0,0
2026-02-12 17:27:03.135504,78.91,856.9,3160,71,Moderate,0,0
2026-02-12 18:27:03.135504,65.69,587.4,2767,88,Moderate,0,0
2026-02-12 19:27:03.135504,20.0,616.8,1524,74,Moderate,0,0
2026-02-12 20:27:03.135504,26.71,608.4,1381,36,Good,0,0
2026-02-12 21:27:03.135504,26.39,560.8,1444,20,Good,0,0
2026-02-12 22:27:03.135504,20.12,675.6,1624,24,Good,0,0
2026-02-12 23:27:03.135504,30.93,566.7,213,28,Good,0,0
2026-02-13 00:27:03.135504,27.11,151.2,228,20,Good,0,0
2026-02-13 01:27:03.135504,27.48,177.2,199,20,Good,0,0
2026-02-13 02:27:03.135504,21.37,154.3,174,29,Good,0,0
2026-02-13 03:27:03.135504,26.29,143.5,210,33,Good,0,0
2026-02-13 04:27:03.135504,22.55,163.0,193,46,Good,0,0
2026-02-13 05:27:03.135504,25.66,135.7,214,33,Good,0,0
2026-02-13 06:27:03.135504,25.44,157.2,184,37,Good,0,0
2026-02-13 07:27:03.135504,22.2,139.4,203,34,Good,0,0
2026-02-13 08:27:03.135504,70.15,154.7,3218,63,Moderate,0,0
2026-02-13 09:27:03.135504,76.54,823.7,3504,64,Moderate,0,0
2026-02-13 10:27:03.135504,83.24,979.0,3799,76,Moderate,0,0
2026-02-13 11:27:03.135504,88.21,984.5,4001,64,Moderate,0,0
2026-02-13 12:27:03.135504,88.78,993.3,4365,51,Moderate,0,0
2026-02-13 13:27:03.135504,88.46,1058.6,4020,50,Good,0,0
2026-02-13 14:27:03.135504,90.81,1017.0,3749,60,Moderate,0,0
2026-02-13 15:27:03.135504,88.0,997.1,4003,64,Moderate,0,0
2026-02-13 16:27:03.135504,86.7,905.5,3827,60,Moderate,208,0
2026-02-13 17:27:03.135504,75.79,801.6,2998,68,Moderate,294,0
2026-02-13 18:27:03.135504,75.22,605.0,3056,61,Moderate,295,0
2026-02-13 19:27:03.135504,19.97,612.2,1727,67,Moderate,227,0
2026-02-13 20:27:03.135504,25.75,672.7,1504,47,Good,0,0
2026-02-13 21:27:03.135504,26.22,631.9,1440,33,Good,0,0
2026-02-13 22:27:03.135504,23.85,677.1,1371,40,Good,0,0
2026-02-13 23:27:03.135504,23.89,598.8,207,42,Good,0,0
2026-02-14 00:27:03.135504,21.17,208.0,108,28,Good,0,1
2026-02-14 01:27:03.135504,15.0,270.8,83,21,Good,0,1
2026-02-14 02:27:03.135504,20.08,195.0,95,31,Good,0,1
2026-02-14 03:27:03.135504,20.16,237.0,108,37,Good,0,1
2026-02-14 04:27:03.135504,20.15,169.4,91,20,Good,0,1
2026-02-14 05:27:03.135504,21.08,217.9,94,36,Good,0,1
2026-02-14 06:27:03.135504,29.02,222.3,105,32,Good,0,1
2026-02-14 07:27:03.135504,28.59,166.2,103,39,Good,0,1
2026-02-14 08:27:03.135504,34.45,218.4,109,67,Moderate,0,1
2026-02-14 09:27:03.135504,36.31,186.3,95,76,Moderate,0,1
2026-02-14 10:27:03.135504,36.4,219.1,445,80,Moderate,0,1
2026-02-14 11:27:03.135504,37.61,145.2,528,70,Moderate,0,1
2026-02-14 12:27:03.135504,37.94,249.8,530,47,Good,0,1
2026-02-14 13:27:03.135504,33.96,224.0,489,50,Good,0,1
2026-02-14 14:27:03.135504,36.89,127.9,516,63,Moderate,0,1
2026-02-14 15:27:03.135504,45.46,212.1,624,62,Moderate,0,1
2026-02-14 16:27:03.135504,33.79,215.6,468,56,Moderate,0,1
2026-02-14 17:27:03.135504,28.18,115.0,95,78,Moderate,0,1
2026-02-14 18:27:03.135504,32.16,183.2,97,70,Moderate,82,1
2026-02-14 19:27:03.135504,15.79,191.0,95,73,Moderate,192,1
2026-02-14 20:27:03.135504,18.22,242.1,92,42,Good,160,1
2026-02-14 21:27:03.135504,21.39,235.9,103,43,Good,257,1
2026-02-14 22:27:03.135504,23.22,200.4,110,27,Good,0,1
2026-02-14 23:27:03.135504,22.55,194.7,109,28,Good,0,1
2026-02-15 00:27:03.135504,21.92,194.9,97,41,Good,0,1
2026-02-15 01:27:03.135504,21.97,188.8,97,20,Good,0,1
2026-02-15 02:27:03.135504,18.76,248.1,98,23,Good,0,1
2026-02-15 03:27:03.135504,23.83,199.4,86,20,Good,0,1
2026-02-15 04:27:03.135504,20.71,258.2,99,20,Good,0,1
2026-02-15 05:27:03.135504,21.11,204.8,93,20,Good,0,1
2026-02-15 06:27:03.135504,30.16,224.4,93,25,Good,0,1
2026-02-15 07:27:03.135504,33.33,177.6,102,47,Good,0,1
2026-02-15 08:27:03.135504,35.51,149.6,97,73,Moderate,0,1
2026-02-15 09:27:03.135504,33.75,157.6,96,75,Moderate,0,1
2026-02-15 10:27:03.135504,40.78,177.8,511,77,Moderate,0,1
2026-02-15 11:27:03.135504,39.26,157.5,468,46,Good,0,1
2026-02-15 12:27:03.135504,37.38,187.4,463,59,Moderate,0,1
2026-02-15 13:27:03.135504,39.14,193.1,518,41,Good,0,1
2026-02-15 14:27:03.135504,41.89,206.6,503,62,Moderate,0,1
2026-02-15 15:27:03.135504,38.51,207.9,519,45,Good,0,1
2026-02-15 16:27:03.135504,39.41,243.1,489,53,Moderate,0,1
2026-02-15 17:27:03.135504,35.8,202.0,108,69,Moderate,0,1
2026-02-15 18:27:03.135504,27.16,192.3,108,81,Moderate,0,1
2026-02-15 19:27:03.135504,22.74,215.3,104,77,Moderate,0,1
2026-02-15 20:27:03.135504,20.19,235.9,111,53,Moderate,0,1
2026-02-15 21:27:03.135504,21.64,244.7,118,29,Good,0,1
2026-02-15 22:27:03.135504,24.29,225.9,95,36,Good,0,1
2026-02-15 23:27:03.135504,22.53,182.3,103,37,Good,0,1
2026-02-16 00:27:03.135504,26.06,136.7,217,24,Good,0,0
2026-02-16 01:27:03.135504,25.58,158.0,190,29,Good,0,0
2026-02-16 02:27:03.135504,19.23,137.9,213,28,Good,0,0
2026-02-16 03:27:03.135504,26.91,166.0,216,36,Good,0,0
2026-02-16 04:27:03.135504,23.1,158.8,207,32,Good,0,0
2026-02-16 05:27:03.135504,27.14,122.6,207,34,Good,0,0
2026-02-16 06:27:03.135504,25.85,149.6,204,32,Good,0,0
2026-02-16 07:27:03.135504,25.22,120.9,196,35,Good,0,0
2026-02-16 08:27:03.135504,71.1,156.3,3226,68,Moderate,0,0
2026-02-16 09:27:03.135504,77.48,761.8,3344,75,Moderate,0,0
2026-02-16 10:27:03.135504,79.17,782.1,3564,69,Moderate,0,0
2026-02-16 11:27:03.135504,77.91,976.4,4020,58,Moderate,0,0
2026-02-16 12:27:03.135504,91.03,934.5,4321,53,Moderate,0,0
2026-02-16 13:27:03.135504,92.29,959.8,3848,47,Good,0,0
2026-02-16 14:27:03.135504,88.82,977.2,4144,61,Moderate,0,0
2026-02-16 15:27:03.135504,86.92,951.7,4016,46,Good,0,0
2026-02-16 16:27:03.135504,76.44,895.1,3694,70,Moderate,0,0
2026-02-16 17:27:03.135504,74.21,744.8,3168,78,Moderate,0,0
2026-02-16 18:27:03.135504,69.14,622.9,2764,55,Moderate,0,0
2026-02-16 19:27:03.135504,24.96,563.9,1393,81,Moderate,0,0
2026-02-16 20:27:03.135504,23.7,580.2,1617,48,Good,0,0
2026-02-16 21:27:03.135504,22.68,590.4,1483,58,Moderate,0,0
2026-02-16 22:27:03.135504,18.55,640.3,1461,39,Good,0,0
2026-02-16 23:27:03.135504,22.45,639.7,220,31,Good,0,0
2026-02-17 00:27:03.135504,23.81,149.5,193,29,Good,0,0
2026-02-17 01:27:03.135504,20.74,164.1,223,33,Good,0,0
2026-02-17 02:27:03.135504,23.85,140.8,189,27,Good,0,0
2026-02-17 03:27:03.135504,22.22,136.0,201,21,Good,0,0
2026-02-17 04:27:03.135504,23.43,141.4,173,33,Good,0,0
2026-02-17 05:27:03.135504,23.78,155.6,204,43,Good,0,0
2026-02-17 06:27:03.135504,25.14,166.9,222,35,Good,0,0
2026-02-17 07:27:03.135504,28.16,142.9,203,35,Good,0,0
2026-02-17 08:27:03.135504,67.08,150.6,3448,68,Moderate,0,0
2026-02-17 09:27:03.135504,77.6,804.9,3141,71,Moderate,0,0
2026-02-17 10:27:03.135504,79.78,741.8,3866,81,Moderate,0,0
2026-02-17 11:27:03.135504,85.17,968.3,4241,56,Moderate,0,0
2026-02-17 12:27:03.135504,89.07,1027.0,4070,50,Good,0,0
2026-02-17 13:27:03.135504,90.02,950.4,4166,49,Good,0,0
2026-02-17 14:27:03.135504,91.16,1025.6,3592,51,Moderate,0,0
2026-02-17 15:27:03.135504,84.89,924.6,4193,53,Moderate,0,0
2026-02-17 16:27:03.135504,79.96,806.1,3594,64,Moderate,0,0
2026-02-17 17:27:03.135504,79.11,757.5,3404,88,Moderate,0,0
2026-02-17 18:27:03.135504,67.69,578.2,3118,69,Moderate,0,0
2026-02-17 19:27:03.135504,28.4,638.4,1234,53,Moderate,0,0
2026-02-17 20:27:03.135504,28.5,611.3,1559,40,Good,0,0
2026-02-17 21:27:03.135504,26.03,655.4,1540,35,Good,0,0
2026-02-17 22:27:03.135504,26.16,560.5,1605,30,Good,0,0
2026-02-17 23:27:03.135504,26.28,537.4,180,29,Good,0,0
2026-02-18 00:27:03.135504,26.47,168.3,202,27,Good,0,0
2026-02-18 01:27:03.135504,26.4,164.8,194,28,Good,0,0
2026-02-18 02:27:03.135504,27.89,136.7,206,34,Good,0,0
2026-02-18 03:27:03.135504,26.67,152.5,191,20,Good,0,0
2026-02-18 04:27:03.135504,29.73,186.8,211,20,Good,0,0
2026-02-18 05:27:03.135504,22.42,163.1,212,23,Good,0,0
2026-02-18 06:27:03.135504,22.26,147.4,175,38,Good,0,0
2026-02-18 07:27:03.135504,26.92,134.1,222,34,Good,0,0
2026-02-18 08:27:03.135504,75.93,154.8,3519,71,Moderate,0,0
2026-02-18 09:27:03.135504,77.88,703.8,3171,76,Moderate,0,0
2026-02-18 10:27:03.135504,78.9,907.8,3797,80,Moderate,0,0
2026-02-18 11:27:03.135504,84.27,996.6,3686,54,Moderate,0,0
2026-02-18 12:27:03.135504,85.95,1050.3,3737,45,Good,0,0
2026-02-18 13:27:03.135504,85.0,1051.7,3743,62,Moderate,0,0
2026-02-18 14:27:03.135504,92.74,884.5,4185,66,Moderate,0,0
2026-02-18 15:27:03.135504,87.39,975.4,3487,48,Good,0,0
2026-02-18 16:27:03.135504,84.33,914.6,3622,38,Good,241,0
2026-02-18 17:27:03.135504,77.98,726.5,3457,92,Moderate,159,0
2026-02-18 18:27:03.135504,71.39,591.1,3000,70,Moderate,257,0
2026-02-18 19:27:03.135504,27.26,594.5,1459,72,Moderate,275,0
2026-02-18 20:27:03.135504,25.35,622.6,1747,45,Good,0,0
2026-02-18 21:27:03.135504,28.41,545.4,1584,41,Good,0,0
2026-02-18 22:27:03.135504,28.38,608.1,1580,43,Good,0,0
2026-02-18 23:27:03.135504,27.12,574.4,203,37,Good,0,0
2026-02-19 00:27:03.135504,29.61,167.4,213,31,Good,0,0
2026-02-19 01:27:03.135504,27.64,146.9,216,31,Good,0,0
2026-02-19 02:27:03.135504,22.29,130.4,204,33,Good,0,0
2026-02-19 03:27:03.135504,27.55,167.4,204,32,Good,0,0
2026-02-19 04:27:03.135504,28.58,175.5,189,25,Good,0,0
2026-02-19 05:27:03.135504,17.77,124.2,203,33,Good,0,0
2026-02-19 06:27:03.135504,23.73,120.6,199,42,Good,0,0
2026-02-19 07:27:03.135504,28.59,129.2,193,35,Good,0,0
2026-02-19 08:27:03.135504,76.84,138.4,3359,57,Moderate,0,0
2026-02-19 09:27:03.135504,75.66,713.5,3203,67,Moderate,0,0
2026-02-19 10:27:03.135504,81.51,795.2,3613,70,Moderate,0,0
2026-02-19 11:27:03.135504,82.72,898.3,3807,54,Moderate,0,0
2026-02-19 12:27:03.135504,89.78,1037.7,4274,64,Moderate,0,0
2026-02-19 13:27:03.135504,90.53,1083.9,4374,66,Moderate,0,0
2026-02-19 14:27:03.135504,86.65,997.4,3770,65,Moderate,0,0
2026-02-19 15:27:03.135504,90.32,953.6,4092,57,Moderate,0,0
2026-02-19 16:27:03.135504,80.71,990.9,3898,68,Moderate,0,0
2026-02-19 17:27:03.135504,79.22,774.9,2986,86,Moderate,0,0
2026-02-19 18:27:03.135504,74.08,608.0,3140,76,Moderate,0,0
2026-02-19 19:27:03.135504,24.61,669.5,1391,76,Moderate,0,0
2026-02-19 20:27:03.135504,26.75,579.9,1524,49,Good,0,0
2026-02-19 21:27:03.135504,20.71,593.6,1414,38,Good,0,0
2026-02-19 22:27:03.135504,23.55,584.8,1364,29,Good,0,0
2026-02-19 23:27:03.135504,24.76,617.4,215,20,Good,0,0
2026-02-20 00:27:03.135504,26.84,165.7,221,35,Good,0,0
2026-02-20 01:27:03.135504,28.7,113.6,196,37,Good,0,0
2026-02-20 02:27:03.135504,26.76,171.6,223,26,Good,0,0
2026-02-20 03:27:03.135504,23.35,146.1,207,30,Good,0,0
2026-02-20 04:27:03.135504,26.55,149.3,212,43,Good,0,0
2026-02-20 05:27:03.135504,20.9,134.8,188,33,Good,0,0
2026-02-20 06:27:03.135504,23.93,160.0,194,60,Moderate,0,0
2026-02-20 07:27:03.135504,23.65,119.1,190,24,Good,0,0
